sample_id,image_path,split,symmetry_error,face_aspect_ratio,midface_length_ratio,lowerface_length_ratio,jaw_width_ratio,jaw_angle_sharpness,chin_length_ratio,chin_width_ratio,cheekbone_width_ratio,lower_cheek_ratio,eye_openness_ratio,eye_size_ratio,eye_spacing_ratio,eye_tilt_deg,brow_height_ratio,brow_tilt_deg,nose_width_ratio,nose_length_ratio,nose_tip_deviation_ratio,mouth_width_ratio,mouth_corner_tilt_deg,lip_thickness_ratio,upper_lip_ratio,philtrum_ratio,y_symmetry_error,y_face_aspect_ratio,y_midface_length_ratio,y_lowerface_length_ratio,y_jaw_width_ratio,y_jaw_angle_sharpness,y_chin_length_ratio,y_chin_width_ratio,y_cheekbone_width_ratio,y_lower_cheek_ratio,y_eye_openness_ratio,y_eye_size_ratio,y_eye_spacing_ratio,y_eye_tilt_deg,y_brow_height_ratio,y_brow_tilt_deg,y_nose_width_ratio,y_nose_length_ratio,y_nose_tip_deviation_ratio,y_mouth_width_ratio,y_mouth_corner_tilt_deg,y_lip_thickness_ratio,y_upper_lip_ratio,y_philtrum_ratio,label_method,consent_flag,source
syn_0311,data/raw/images/syn_0311.jpg,train,0.020390,0.755140,0.327898,0.307470,0.832389,130.893821,0.142714,0.227512,0.980552,0.669957,0.369476,0.124946,0.858804,8.246571,0.115962,14.024183,0.251202,0.327888,0.017370,0.411542,7.906658,0.024056,0.079790,0.054641,ok,ok,high,low,ok,high,ok,ok,high,low,high,ok,low,high,high,high,ok,ok,ok,low,high,low,high,ok,percentile_p20_p80,synthetic,synthetic_v1
syn_0312,data/raw/images/syn_0312.jpg,train,0.021186,0.704734,0.335936,0.449479,0.892712,110.480904,0.119051,0.246833,0.808676,0.683519,0.280632,0.127684,0.977564,2.490407,0.045561,6.439102,0.254570,0.311689,0.017741,0.382594,5.412275,0.015106,0.061196,0.049595,ok,ok,high,high,ok,ok,ok,ok,low,low,ok,ok,ok,ok,low,ok,ok,ok,ok,low,high,low,ok,ok,percentile_p20_p80,synthetic,synthetic_v1
syn_0313,data/raw/images/syn_0313.jpg,train,0.029803,0.753127,0.272424,0.344326,0.763393,116.917053,0.118077,0.182280,0.864140,0.780595,0.254679,0.141770,0.968730,-1.216702,0.064199,8.103449,0.195897,0.352564,0.009640,0.473124,1.820495,0.037291,0.062863,0.045871,high,ok,ok,ok,low,ok,low,low,low,ok,ok,high,ok,low,ok,ok,low,high,ok,ok,ok,ok,high,low,percentile_p20_p80,synthetic,synthetic_v1
syn_0314,data/raw/images/syn_0314.jpg,train,0.009334,0.838029,0.195604,0.309244,0.817753,128.791368,0.148352,0.232524,0.876260,0.799081,0.221994,0.105918,0.935534,1.456099,0.059914,8.830574,0.270264,0.267098,0.007350,0.501191,1.865990,0.043459,0.051849,0.058853,ok,high,low,low,low,high,ok,ok,low,ok,low,ok,ok,ok,low,ok,ok,low,ok,ok,ok,high,ok,ok,percentile_p20_p80,synthetic,synthetic_v1
syn_0315,data/raw/images/syn_0315.jpg,train,0.025909,0.659887,0.236490,0.291095,0.908534,115.569464,0.147554,0.224844,0.930164,0.817786,0.255667,0.138652,1.141108,-0.865118,0.075211,14.182015,0.385610,0.298192,0.012246,0.397961,1.778951,0.031452,0.048177,0.076237,ok,low,low,low,ok,ok,ok,ok,ok,ok,ok,high,ok,low,ok,high,high,ok,ok,low,ok,ok,ok,high,percentile_p20_p80,synthetic,synthetic_v1
syn_0316,data/raw/images/syn_0316.jpg,train,0.018631,0.705074,0.269071,0.369189,0.868915,115.192032,0.127348,0.218657,0.927442,0.792176,0.283604,0.130285,1.005416,4.168534,0.081887,6.359227,0.258327,0.289041,0.012564,0.469541,1.907981,0.035171,0.054339,0.053052,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,percentile_p20_p80,synthetic,synthetic_v1
syn_0317,data/raw/images/syn_0317.jpg,train,0.003408,0.743720,0.242941,0.406498,0.996088,138.755490,0.194608,0.224434,0.943022,0.732813,0.200234,0.138504,0.836059,7.467849,0.062725,7.168154,0.320747,0.310210,0.017099,0.466427,3.640060,0.029900,0.043822,0.043121,low,ok,low,high,high,high,high,ok,ok,low,low,high,low,high,low,ok,high,ok,ok,ok,high,ok,low,low,percentile_p20_p80,synthetic,synthetic_v1
syn_0318,data/raw/images/syn_0318.jpg,train,0.001000,0.644454,0.306826,0.355801,0.813081,127.413290,0.145436,0.237762,0.870344,0.752182,0.300950,0.113206,1.200890,6.706733,0.109950,9.223193,0.237557,0.301838,0.035269,0.534293,1.115948,0.037697,0.052540,0.051147,low,low,ok,ok,low,ok,ok,ok,low,ok,ok,ok,high,high,high,ok,low,ok,high,high,ok,ok,ok,ok,percentile_p20_p80,synthetic,synthetic_v1
syn_0319,data/raw/images/syn_0319.jpg,train,0.031574,0.745622,0.317393,0.447381,0.845335,121.726300,0.168553,0.251796,0.901302,0.783085,0.395477,0.106053,1.119714,5.730742,0.051357,10.599585,0.212976,0.308588,0.024347,0.455177,-2.298656,0.031811,0.054767,0.056448,high,ok,high,high,ok,ok,high,high,ok,ok,high,ok,ok,ok,low,ok,low,ok,high,ok,low,ok,ok,ok,percentile_p20_p80,synthetic,synthetic_v1
syn_0320,data/raw/images/syn_0320.jpg,train,0.020724,0.737043,0.221455,0.413707,0.728301,113.737537,0.164176,0.189439,0.847424,0.734841,0.250789,0.170126,0.825855,5.473018,0.075989,4.735988,0.211635,0.252473,0.015431,0.513738,4.787479,0.024353,0.029536,0.061910,ok,ok,low,high,low,ok,high,low,low,low,ok,high,low,ok,ok,low,low,low,ok,ok,high,low,low,ok,percentile_p20_p80,synthetic,synthetic_v1
syn_0321,data/raw/images/syn_0321.jpg,train,0.024319,0.791099,0.204254,0.434834,0.889158,142.213977,0.133720,0.275632,0.891026,0.909037,0.249195,0.082089,1.085742,7.996188,0.105345,7.757431,0.273961,0.299530,0.025463,0.532367,0.241670,0.039780,0.054752,0.069251,ok,high,low,high,ok,high,ok,high,ok,high,ok,low,ok,high,high,ok,ok,ok,high,high,ok,high,ok,high,percentile_p20_p80,synthetic,synthetic_v1
syn_0322,data/raw/images/syn_0322.jpg,train,0.013453,0.725509,0.257245,0.281788,0.794952,131.493282,0.158600,0.188347,0.944623,0.781996,0.326332,0.108930,1.048563,-0.030551,0.102937,10.096898,0.264147,0.397801,0.023790,0.551491,2.331941,0.027895,0.060488,0.055626,ok,ok,ok,low,low,high,ok,low,ok,ok,high,ok,ok,low,high,ok,ok,high,high,high,ok,ok,ok,ok,percentile_p20_p80,synthetic,synthetic_v1
syn_0323,data/raw/images/syn_0323.jpg,train,0.016984,0.737845,0.276890,0.363182,0.882245,113.503877,0.144024,0.227737,0.920688,0.783885,0.275250,0.116113,1.026562,2.427129,0.082698,6.674174,0.256092,0.279151,0.010341,0.486809,1.557197,0.032063,0.055719,0.049929,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,percentile_p20_p80,synthetic,synthetic_v1
syn_0324,data/raw/images/syn_0324.jpg,train,0.028484,0.694857,0.281260,0.381833,0.694164,135.077721,0.129800,0.242313,0.902791,0.743017,0.359144,0.089912,1.094036,2.143425,0.090323,11.595958,0.284293,0.322296,0.006003,0.467679,2.331271,0.041633,0.060646,0.052720,high,ok,ok,ok,low,high,ok,ok,ok,ok,high,low,ok,ok,ok,high,ok,ok,ok,ok,ok,high,ok,ok,percentile_p20_p80,synthetic,synthetic_v1
syn_0325,data/raw/images/syn_0325.jpg,train,0.020543,0.774893,0.298732,0.404986,0.851900,128.898085,0.129282,0.223786,0.948807,0.700234,0.264769,0.126845,1.074940,6.907516,0.033539,1.349172,0.294806,0.329599,0.031460,0.474204,4.493612,0.049810,0.027574,0.035109,ok,high,ok,high,ok,high,ok,ok,ok,low,ok,ok,ok,high,low,low,high,ok,high,ok,high,high,low,low,percentile_p20_p80,synthetic,synthetic_v1
syn_0326,data/raw/images/syn_0326.jpg,train,0.012022,0.634774,0.340609,0.346712,0.830982,132.830082,0.159574,0.196688,0.954167,0.724712,0.238123,0.149460,0.923269,2.250272,0.070769,5.751384,0.170910,0.237634,0.013510,0.548798,3.212525,0.027847,0.053468,0.034866,ok,low,high,ok,ok,high,ok,ok,high,low,ok,high,low,ok,ok,ok,low,low,ok,high,ok,ok,ok,low,percentile_p20_p80,synthetic,synthetic_v1
syn_0327,data/raw/images/syn_0327.jpg,train,0.014921,0.705583,0.256344,0.389747,0.907420,124.614636,0.206085,0.241393,0.821454,0.696248,0.276387,0.097731,1.012119,8.949302,0.081599,3.158198,0.310079,0.291879,0.011476,0.490631,2.783039,0.026114,0.055727,0.069922,ok,ok,ok,ok,ok,ok,high,ok,low,low,ok,low,ok,high,ok,low,high,ok,ok,ok,ok,low,ok,high,percentile_p20_p80,synthetic,synthetic_v1
syn_0328,data/raw/images/syn_0328.jpg,train,0.032780,0.670878,0.280637,0.436241,0.861753,101.876357,0.120565,0.243882,0.914852,0.782340,0.295632,0.113052,1.125256,8.643989,0.088516,10.099707,0.299324,0.329223,0.023320,0.378887,1.586652,0.035216,0.053378,0.044761,high,low,ok,high,ok,low,ok,ok,ok,ok,ok,ok,ok,high,ok,ok,high,ok,high,low,ok,ok,ok,low,percentile_p20_p80,synthetic,synthetic_v1
syn_0329,data/raw/images/syn_0329.jpg,train,0.016408,0.675735,0.293498,0.393865,0.863181,130.765597,0.124265,0.196020,0.923989,0.755967,0.339576,0.115677,1.129966,7.283956,0.047427,7.783280,0.264199,0.226127,0.012541,0.470370,-2.105126,0.042641,0.056506,0.027968,ok,ok,ok,ok,ok,high,ok,ok,ok,ok,high,ok,ok,high,low,ok,ok,low,ok,ok,low,high,ok,low,percentile_p20_p80,synthetic,synthetic_v1
syn_0330,data/raw/images/syn_0330.jpg,train,0.016572,0.715136,0.278872,0.350462,0.861259,118.746774,0.132755,0.229642,0.926096,0.783552,0.271465,0.120696,1.052232,4.130642,0.071962,7.992931,0.240078,0.301224,0.018175,0.467841,0.993484,0.033659,0.052473,0.051904,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,percentile_p20_p80,synthetic,synthetic_v1
syn_0331,data/raw/images/syn_0331.jpg,train,0.015162,0.729156,0.314742,0.336692,0.837850,114.840288,0.118788,0.231966,0.988392,0.730122,0.210638,0.118253,0.962693,-1.005948,0.053349,0.574951,0.257654,0.270319,0.029887,0.499701,-1.054410,0.023190,0.049400,0.038654,ok,ok,high,ok,ok,ok,ok,ok,high,low,low,ok,ok,low,low,low,ok,low,high,ok,low,low,ok,low,percentile_p20_p80,synthetic,synthetic_v1
syn_0332,data/raw/images/syn_0332.jpg,train,0.017059,0.785987,0.267139,0.325234,0.741927,100.309716,0.142571,0.214711,0.929447,0.694467,0.332362,0.107443,0.773535,0.121215,0.067149,7.699278,0.201708,0.335035,0.011847,0.522411,5.089353,0.029635,0.047372,0.061916,ok,high,ok,ok,low,low,ok,ok,ok,low,high,ok,low,low,ok,ok,low,high,ok,high,high,ok,ok,ok,percentile_p20_p80,synthetic,synthetic_v1
syn_0333,data/raw/images/syn_0333.jpg,train,0.001000,0.784691,0.277585,0.338640,0.800518,102.311923,0.130695,0.238407,0.919080,0.641627,0.238728,0.132832,1.325257,3.475254,0.087610,8.015097,0.245867,0.253945,0.002825,0.412928,2.658537,0.038808,0.052730,0.047358,low,high,ok,ok,low,low,ok,ok,ok,low,ok,ok,high,ok,ok,ok,ok,low,low,low,ok,high,ok,ok,percentile_p20_p80,synthetic,synthetic_v1
syn_0334,data/raw/images/syn_0334.jpg,train,0.030113,0.852988,0.210091,0.387993,0.889604,121.846796,0.160765,0.281556,0.913667,0.909176,0.209214,0.139033,0.835629,-0.965756,0.088378,10.879747,0.239739,0.322375,0.004736,0.535553,-2.200995,0.033655,0.058433,0.057521,high,high,low,ok,ok,ok,high,high,ok,high,low,high,low,low,ok,ok,ok,ok,low,high,low,ok,ok,ok,percentile_p20_p80,synthetic,synthetic_v1
syn_0335,data/raw/images/syn_0335.jpg,train,0.018016,0.712774,0.177007,0.286626,0.949820,126.338309,0.180735,0.222480,1.004354,0.771647,0.341851,0.108291,0.967371,7.167203,0.051074,14.099951,0.324488,0.299743,0.025786,0.453204,0.880074,0.033900,0.048360,0.063447,ok,ok,low,low,high,ok,high,ok,high,ok,high,ok,ok,high,low,high,high,ok,high,ok,ok,ok,ok,ok,percentile_p20_p80,synthetic,synthetic_v1
syn_0336,data/raw/images/syn_0336.jpg,train,0.028719,0.759029,0.259483,0.283834,0.909179,113.753259,0.091495,0.171816,0.905731,0.871421,0.302862,0.098007,0.888079,0.525008,0.059602,8.640913,0.298936,0.408266,0.029654,0.455881,3.849867,0.032789,0.075892,0.061177,high,ok,ok,low,ok,ok,low,low,ok,high,ok,low,low,low,low,ok,high,high,high,ok,high,ok,high,ok,percentile_p20_p80,synthetic,synthetic_v1
syn_0337,data/raw/images/syn_0337.jpg,train,0.016514,0.734463,0.272080,0.352144,0.874520,117.196742,0.124385,0.230132,0.953378,0.761411,0.300294,0.109391,1.046915,3.273632,0.080940,8.523115,0.248693,0.298363,0.013843,0.468397,2.274691,0.034570,0.053578,0.059254,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,percentile_p20_p80,synthetic,synthetic_v1
syn_0338,data/raw/images/syn_0338.jpg,train,0.001000,0.683121,0.301417,0.407316,0.957114,129.755229,0.141182,0.247541,0.921500,0.691916,0.334247,0.134231,1.031078,1.979211,0.118940,4.273318,0.262526,0.271924,0.011455,0.536805,2.524774,0.029538,0.064761,0.066179,low,ok,ok,high,high,high,ok,ok,ok,low,high,ok,ok,ok,high,low,ok,low,ok,high,ok,ok,high,high,percentile_p20_p80,synthetic,synthetic_v1
syn_0339,data/raw/images/syn_0339.jpg,train,0.017196,0.694186,0.250993,0.265334,0.988566,109.495073,0.105227,0.186011,0.863083,0.846596,0.274833,0.095582,0.929131,0.497700,0.102491,2.286040,0.262871,0.319562,0.015682,0.491310,1.152098,0.013210,0.054798,0.049041,ok,ok,ok,low,high,low,low,low,low,high,ok,low,ok,low,high,low,ok,ok,ok,ok,ok,low,ok,ok,percentile_p20_p80,synthetic,synthetic_v1
syn_0340,data/raw/images/syn_0340.jpg,train,0.002150,0.806835,0.330295,0.341335,0.905020,118.045235,0.083306,0.202802,0.963531,0.773351,0.220148,0.148278,1.102399,-0.058906,0.068616,6.310244,0.225565,0.330402,0.006579,0.486850,5.960174,0.026647,0.041763,0.055014,low,high,high,ok,ok,ok,low,ok,high,ok,low,high,ok,low,ok,ok,low,high,ok,ok,high,ok,low,ok,percentile_p20_p80,synthetic,synthetic_v1
syn_0341,data/raw/images/syn_0341.jpg,train,0.012585,0.699945,0.243532,0.282530,0.852444,102.483166,0.106953,0.333596,1.041152,0.922602,0.261534,0.092539,1.133203,0.398543,0.074474,4.270913,0.291286,0.295744,0.015233,0.449649,1.004196,0.017497,0.053791,0.051246,ok,ok,low,low,ok,low,low,high,high,high,ok,low,ok,low,ok,low,high,ok,ok,ok,ok,low,ok,ok,percentile_p20_p80,synthetic,synthetic_v1
syn_0342,data/raw/images/syn_0342.jpg,train,0.023000,0.691799,0.240232,0.363911,0.982223,116.275656,0.193468,0.119931,0.876678,0.763848,0.200025,0.051546,1.057239,0.517980,0.063934,7.432031,0.252377,0.275129,0.018194,0.440715,4.341684,0.041794,0.036009,0.044500,ok,ok,low,ok,high,ok,high,low,low,ok,low,low,ok,low,low,ok,ok,ok,ok,low,high,high,low,low,percentile_p20_p80,synthetic,synthetic_v1
syn_0343,data/raw/images/syn_0343.jpg,train,0.029074,0.643601,0.256929,0.367883,0.950120,132.085209,0.135716,0.241633,0.936518,0.877683,0.279251,0.116628,1.020442,-0.530730,0.053985,-2.760057,0.311462,0.378440,0.001000,0.522443,2.504177,0.030388,0.062452,0.053779,high,low,ok,ok,high,high,ok,ok,ok,high,ok,ok,ok,low,low,low,high,high,low,high,ok,ok,ok,ok,percentile_p20_p80,synthetic,synthetic_v1
syn_0344,data/raw/images/syn_0344.jpg,train,0.025954,0.733608,0.272121,0.346427,0.904133,117.203453,0.138376,0.221492,0.920831,0.797344,0.265832,0.105624,1.029136,3.304576,0.076815,6.336595,0.251750,0.285444,0.014395,0.466400,1.356491,0.034874,0.053980,0.056123,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,percentile_p20_p80,synthetic,synthetic_v1
syn_0345,data/raw/images/syn_0345.jpg,train,0.030077,0.754511,0.256674,0.307904,0.970365,120.257041,0.118462,0.205902,0.917407,0.673335,0.308965,0.146113,0.951644,1.056762,0.071753,7.205720,0.330594,0.334013,0.013793,0.449311,1.692139,0.030525,0.041034,0.049867,high,ok,ok,low,high,ok,low,ok,ok,low,ok,high,ok,low,ok,ok,high,high,ok,ok,ok,ok,low,ok,percentile_p20_p80,synthetic,synthetic_v1
syn_0346,data/raw/images/syn_0346.jpg,train,0.023293,0.655756,0.227344,0.352146,0.852072,97.344807,0.175678,0.267029,1.024273,0.752592,0.314234,0.150645,1.131310,8.027705,0.083198,6.052595,0.276412,0.319679,0.018807,0.534543,1.897185,0.030284,0.069141,0.053207,ok,low,low,ok,ok,low,high,high,high,ok,ok,high,ok,high,ok,ok,ok,ok,ok,high,ok,ok,high,ok,percentile_p20_p80,synthetic,synthetic_v1
syn_0347,data/raw/images/syn_0347.jpg,train,0.008152,0.776884,0.194641,0.416021,0.939193,118.005455,0.174265,0.203945,0.935013,0.693831,0.205952,0.131125,0.988315,-0.005880,0.098562,7.673047,0.236668,0.293472,0.027044,0.533938,1.630656,0.037147,0.048028,0.076592,low,high,low,high,high,ok,high,ok,ok,low,low,ok,ok,low,high,ok,low,ok,high,high,ok,ok,ok,high,percentile_p20_p80,synthetic,synthetic_v1
syn_0348,data/raw/images/syn_0348.jpg,train,0.033713,0.698466,0.287989,0.406091,0.947541,130.098022,0.160550,0.233823,0.840328,0.867787,0.259755,0.126124,1.045854,7.682827,0.071535,3.341813,0.311357,0.327871,0.027443,0.477748,2.350795,0.039222,0.042768,0.036425,high,ok,ok,high,high,high,ok,ok,low,high,ok,ok,ok,high,ok,low,high,ok,high,ok,ok,high,low,low,percentile_p20_p80,synthetic,synthetic_v1
syn_0349,data/raw/images/syn_0349.jpg,train,0.008105,0.681652,0.351261,0.488436,0.865335,119.113733,0.130413,0.210262,0.937108,0.800432,0.258851,0.117236,0.959345,1.437238,0.071994,10.765865,0.277008,0.279000,0.021712,0.483013,3.892041,0.030479,0.076617,0.071768,low,ok,high,high,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,high,ok,high,ok,high,high,percentile_p20_p80,synthetic,synthetic_v1
syn_0350,data/raw/images/syn_0350.jpg,train,0.026716,0.806508,0.254174,0.447002,0.794290,118.959771,0.121597,0.143742,0.855176,0.753889,0.309232,0.110743,1.190696,2.853154,0.061484,13.436285,0.302243,0.290160,0.001000,0.425486,0.207661,0.032605,0.069381,0.055859,high,high,ok,high,low,ok,ok,low,low,ok,ok,ok,high,ok,low,high,high,ok,low,low,ok,ok,high,ok,percentile_p20_p80,synthetic,synthetic_v1
syn_0351,data/raw/images/syn_0351.jpg,val,0.018873,0.726462,0.268197,0.374065,0.906599,119.572834,0.151609,0.217498,0.920096,0.800548,0.277441,0.116171,1.116870,3.864828,0.075983,7.988747,0.241252,0.310453,0.015370,0.464451,1.080389,0.035716,0.057899,0.054007,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,percentile_p20_p80,synthetic,synthetic_v1
syn_0352,data/raw/images/syn_0352.jpg,val,0.015997,0.744080,0.336821,0.398743,0.919555,115.552309,0.186298,0.243287,0.865077,0.756664,0.388132,0.074577,0.891184,5.918062,0.077248,3.461097,0.137379,0.286743,0.023802,0.429973,-1.367644,0.038197,0.071831,0.044450,ok,ok,high,high,ok,ok,high,ok,low,ok,high,low,low,ok,ok,low,low,ok,high,low,low,ok,high,low,percentile_p20_p80,synthetic,synthetic_v1
syn_0353,data/raw/images/syn_0353.jpg,val,0.013827,0.628919,0.279938,0.322583,0.868114,88.611818,0.167497,0.146179,0.852526,0.765548,0.158855,0.079626,0.908404,-2.436455,0.065873,7.579469,0.319619,0.334783,0.001000,0.469401,-0.658635,0.035645,0.050885,0.059205,ok,low,ok,ok,ok,low,high,low,low,ok,low,low,low,low,ok,ok,high,high,low,ok,low,ok,ok,ok,percentile_p20_p80,synthetic,synthetic_v1
syn_0354,data/raw/images/syn_0354.jpg,val,0.025803,0.696611,0.213834,0.339251,0.923565,124.827053,0.134389,0.246660,0.915125,0.702392,0.290387,0.140875,1.246550,1.950439,0.082461,7.044955,0.212762,0.312761,0.002648,0.483453,-0.168844,0.027260,0.054259,0.055969,ok,ok,low,ok,ok,ok,ok,ok,ok,low,ok,high,high,ok,ok,ok,low,ok,low,ok,ok,ok,ok,ok,percentile_p20_p80,synthetic,synthetic_v1
syn_0355,data/raw/images/syn_0355.jpg,val,0.023941,0.695489,0.268710,0.378305,0.850578,118.252274,0.122738,0.217924,0.961170,0.828691,0.329024,0.150314,1.072515,7.471376,0.073554,12.029018,0.286430,0.366544,0.020335,0.513905,2.290907,0.027976,0.047234,0.065178,ok,ok,ok,ok,ok,ok,ok,ok,high,high,high,high,ok,high,ok,high,high,high,high,ok,ok,ok,ok,high,percentile_p20_p80,synthetic,synthetic_v1
syn_0356,data/raw/images/syn_0356.jpg,val,0.002624,0.813847,0.288252,0.390733,0.947893,121.008323,0.137537,0.134037,0.937792,0.813789,0.191985,0.124798,1.034456,7.641508,0.045892,5.777661,0.253103,0.265430,0.013866,0.377100,-4.168901,0.031788,0.061573,0.045070,low,high,ok,ok,high,ok,ok,low,ok,ok,low,ok,ok,high,low,ok,ok,low,ok,low,low,ok,ok,low,percentile_p20_p80,synthetic,synthetic_v1
syn_0357,data/raw/images/syn_0357.jpg,val,0.022424,0.738237,0.303054,0.363853,0.760451,117.999880,0.143827,0.280028,0.845099,0.917506,0.274947,0.093397,1.007529,7.914088,0.081033,4.988822,0.284082,0.339158,0.012057,0.565309,6.779400,0.012634,0.055370,0.077242,ok,ok,ok,ok,low,ok,ok,high,low,high,ok,low,ok,high,ok,low,ok,high,ok,high,high,low,ok,high,percentile_p20_p80,synthetic,synthetic_v1
syn_0358,data/raw/images/syn_0358.jpg,val,0.019496,0.742263,0.285717,0.341934,0.868936,117.972184,0.150021,0.219374,0.914010,0.771901,0.282828,0.121292,1.136117,3.878634,0.073807,8.618401,0.262380,0.301749,0.010214,0.485882,1.196515,0.030922,0.053234,0.057937,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,percentile_p20_p80,synthetic,synthetic_v1
syn_0359,data/raw/images/syn_0359.jpg,val,0.001000,0.714660,0.269401,0.397321,0.867579,128.953818,0.117074,0.237290,0.933808,0.785104,0.373884,0.133292,1.090120,7.843632,0.087735,6.997382,0.293915,0.389324,0.006423,0.512203,1.840174,0.032759,0.032371,0.047368,low,ok,ok,high,ok,high,low,ok,ok,ok,high,ok,ok,high,ok,ok,high,high,ok,ok,ok,ok,low,ok,percentile_p20_p80,synthetic,synthetic_v1
syn_0360,data/raw/images/syn_0360.jpg,val,0.008362,0.806096,0.235246,0.426438,0.813632,115.913856,0.127917,0.197753,0.842063,0.863451,0.347446,0.150110,1.195026,7.191940,0.104826,4.943472,0.279984,0.358148,0.015521,0.471099,-0.693639,0.029885,0.049404,0.019154,low,high,low,high,low,ok,ok,ok,low,high,high,high,high,high,high,low,ok,high,ok,ok,low,ok,ok,low,percentile_p20_p80,synthetic,synthetic_v1
syn_0361,data/raw/images/syn_0361.jpg,val,0.023694,0.811513,0.305115,0.368867,0.829258,115.143678,0.182111,0.165297,1.033267,0.689877,0.331699,0.103272,0.982762,-3.534292,0.098985,9.720372,0.297642,0.280195,0.025394,0.489263,1.068318,0.028030,0.069881,0.059368,ok,high,ok,ok,ok,ok,high,low,high,low,high,ok,ok,low,high,ok,high,ok,high,ok,ok,ok,high,ok,percentile_p20_p80,synthetic,synthetic_v1
syn_0362,data/raw/images/syn_0362.jpg,val,0.023083,0.631256,0.277652,0.309754,0.823567,95.761324,0.157759,0.215720,0.920225,0.720923,0.291144,0.095126,1.037118,6.212125,0.087511,10.367304,0.236360,0.222331,0.014785,0.426662,0.699672,0.022579,0.052212,0.062994,ok,low,ok,low,low,low,ok,ok,ok,low,ok,low,ok,ok,ok,ok,low,low,ok,low,ok,low,ok,ok,percentile_p20_p80,synthetic,synthetic_v1
syn_0363,data/raw/images/syn_0363.jpg,val,0.014056,0.646550,0.285814,0.373439,0.881462,121.379531,0.177158,0.286542,0.955629,0.758971,0.301725,0.085308,1.051741,10.517633,0.078966,7.954338,0.232573,0.344622,0.009163,0.495276,0.628261,0.022293,0.052854,0.042894,ok,low,ok,ok,ok,ok,high,high,high,ok,ok,low,ok,high,ok,ok,low,high,ok,ok,ok,low,ok,low,percentile_p20_p80,synthetic,synthetic_v1
syn_0364,data/raw/images/syn_0364.jpg,val,0.009871,0.685734,0.348879,0.392388,0.902065,110.451318,0.158265,0.214593,0.981098,0.766779,0.383202,0.114228,1.063560,2.369898,0.079479,4.077160,0.219828,0.233506,0.003591,0.432728,2.219808,0.026842,0.053134,0.070732,ok,ok,high,ok,ok,ok,ok,ok,high,ok,high,ok,ok,ok,ok,low,low,low,low,low,ok,ok,ok,high,percentile_p20_p80,synthetic,synthetic_v1
syn_0365,data/raw/images/syn_0365.jpg,val,0.019780,0.696551,0.284057,0.367527,0.877509,115.154757,0.142718,0.217442,0.923336,0.788721,0.286296,0.116923,0.989469,4.084243,0.079381,7.835006,0.262848,0.305343,0.009308,0.490551,1.719048,0.032327,0.055196,0.061567,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,percentile_p20_p80,synthetic,synthetic_v1
syn_0366,data/raw/images/syn_0366.jpg,val,0.023420,0.714898,0.216476,0.346512,0.913922,102.753476,0.135582,0.225682,0.959284,0.689683,0.268955,0.114107,1.050653,5.462380,0.097552,12.389446,0.350835,0.308825,0.016575,0.473761,1.302243,0.024756,0.052869,0.047218,ok,ok,low,ok,ok,low,ok,ok,high,low,ok,ok,ok,ok,high,high,high,ok,ok,ok,ok,low,ok,ok,percentile_p20_p80,synthetic,synthetic_v1
syn_0367,data/raw/images/syn_0367.jpg,val,0.002679,0.729469,0.257573,0.370227,0.860071,124.055284,0.183235,0.241113,0.902165,0.757919,0.292677,0.109621,0.998023,8.010418,0.085719,6.106279,0.266570,0.295377,0.006935,0.492480,0.497840,0.027258,0.063570,0.046849,low,ok,ok,ok,ok,ok,high,ok,ok,ok,ok,ok,ok,high,ok,ok,ok,ok,ok,ok,ok,ok,high,ok,percentile_p20_p80,synthetic,synthetic_v1
