sample_id,image_path,split,symmetry_error,face_aspect_ratio,midface_length_ratio,lowerface_length_ratio,jaw_width_ratio,jaw_angle_sharpness,chin_length_ratio,chin_width_ratio,cheekbone_width_ratio,lower_cheek_ratio,eye_openness_ratio,eye_size_ratio,eye_spacing_ratio,eye_tilt_deg,brow_height_ratio,brow_tilt_deg,nose_width_ratio,nose_length_ratio,nose_tip_deviation_ratio,mouth_width_ratio,mouth_corner_tilt_deg,lip_thickness_ratio,upper_lip_ratio,philtrum_ratio,y_symmetry_error,y_face_aspect_ratio,y_midface_length_ratio,y_lowerface_length_ratio,y_jaw_width_ratio,y_jaw_angle_sharpness,y_chin_length_ratio,y_chin_width_ratio,y_cheekbone_width_ratio,y_lower_cheek_ratio,y_eye_openness_ratio,y_eye_size_ratio,y_eye_spacing_ratio,y_eye_tilt_deg,y_brow_height_ratio,y_brow_tilt_deg,y_nose_width_ratio,y_nose_length_ratio,y_nose_tip_deviation_ratio,y_mouth_width_ratio,y_mouth_corner_tilt_deg,y_lip_thickness_ratio,y_upper_lip_ratio,y_philtrum_ratio,suggestion_ids,priority_order,annotator_id,label_method,consent_flag,source,feature_contract_version,yaw_deg,pitch_deg
lfw_02745,data/raw/images/lfw_02745.jpg,train,0.025290,0.853403,0.254073,0.439763,0.818472,109.668427,0.439763,0.324119,0.991317,0.909978,0.276689,0.185692,1.238480,-1.333526,0.102640,-3.089809,0.222672,0.208062,0.060144,0.420643,0.370763,0.015153,0.020427,0.070753,ok,ok,ok,ok,high,ok,ok,ok,high,high,ok,low,ok,ok,low,low,ok,ok,ok,ok,high,ok,low,ok,SUG_JAW_WIDE_01|SUG_CHEEK_WIDE_01|SUG_LOWER_CHEEK_HIGH_01|SUG_EYE_SIZE_LOW_01,SUG_JAW_WIDE_01|SUG_CHEEK_WIDE_01|SUG_LOWER_CHEEK_HIGH_01|SUG_EYE_SIZE_LOW_01,rules_v1,rules_v1,research_lfw,lfw,v1,-8.39953262731433,-9.68650531930312
lfw_02750,data/raw/images/lfw_02750.jpg,train,0.006583,0.869347,0.270381,0.426487,0.800219,110.920233,0.426487,0.331089,0.985269,0.890751,0.282359,0.198791,1.242673,-3.850212,0.117318,-4.327039,0.225573,0.212267,0.031093,0.339601,-2.918891,0.008515,0.030058,0.093001,low,ok,high,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,low,ok,low,ok,high,ok,low,low,ok,ok,high,SUG_MIDFACE_HIGH_01|SUG_EYE_TILT_LOW_01|SUG_BROW_TILT_LOW_01|SUG_NOSE_LONG_01,SUG_MIDFACE_HIGH_01|SUG_EYE_TILT_LOW_01|SUG_BROW_TILT_LOW_01|SUG_NOSE_LONG_01,rules_v1,rules_v1,research_lfw,lfw,v1,4.663195436820388,-5.760864329962556
lfw_02751,data/raw/images/lfw_02751.jpg,train,0.005505,0.849982,0.231881,0.454481,0.791279,109.546121,0.454481,0.327384,0.981685,0.881672,0.211145,0.194997,1.278454,-3.853882,0.112668,-5.150154,0.224461,0.196893,0.008238,0.359989,-1.681533,0.005993,0.030737,0.092511,low,ok,low,high,ok,ok,high,ok,ok,ok,low,ok,ok,low,ok,low,ok,ok,low,ok,ok,low,ok,high,SUG_MIDFACE_LOW_01|SUG_LOWERFACE_HIGH_01|SUG_CHIN_LONG_01|SUG_EYE_OPEN_LOW_01,SUG_MIDFACE_LOW_01|SUG_LOWERFACE_HIGH_01|SUG_CHIN_LONG_01|SUG_EYE_OPEN_LOW_01,rules_v1,rules_v1,research_lfw,lfw,v1,1.2289961837232113,-14.788638193853009
lfw_02781,data/raw/images/lfw_02781.jpg,train,0.020712,0.825246,0.290231,0.394102,0.782211,114.547248,0.394102,0.313280,0.979542,0.874004,0.315515,0.201636,1.248763,0.161105,0.101143,-0.980231,0.230171,0.215020,0.051489,0.366710,0.407741,0.000450,0.024662,0.082991,ok,ok,high,low,low,high,low,ok,low,low,ok,ok,ok,high,low,ok,ok,high,ok,ok,high,low,ok,ok,SUG_MIDFACE_HIGH_01|SUG_LOWERFACE_LOW_01|SUG_JAW_NARROW_01|SUG_JAW_ANGLE_HIGH_01,SUG_MIDFACE_HIGH_01|SUG_LOWERFACE_LOW_01|SUG_JAW_NARROW_01|SUG_JAW_ANGLE_HIGH_01,rules_v1,rules_v1,research_lfw,lfw,v1,-7.231823813170195,0.739367063166363
lfw_02791,data/raw/images/lfw_02791.jpg,train,0.020135,0.878672,0.257162,0.444369,0.827136,110.455305,0.444369,0.339608,0.992634,0.914189,0.210842,0.206593,1.228776,-1.400125,0.114107,-1.408908,0.237718,0.207652,0.058638,0.444124,-0.774703,0.025746,0.018550,0.073908,ok,high,ok,ok,high,ok,ok,high,high,high,low,ok,ok,ok,ok,ok,high,ok,ok,high,ok,ok,low,ok,SUG_FACE_ASPECT_HIGH_01|SUG_JAW_WIDE_01|SUG_CHIN_WIDE_01|SUG_CHEEK_WIDE_01,SUG_FACE_ASPECT_HIGH_01|SUG_JAW_WIDE_01|SUG_CHIN_WIDE_01|SUG_CHEEK_WIDE_01,rules_v1,rules_v1,research_lfw,lfw,v1,8.255741011351347,-9.616927882820113
lfw_02813,data/raw/images/lfw_02813.jpg,train,0.011217,0.894491,0.245640,0.443192,0.800987,106.428148,0.443192,0.318687,0.986941,0.894136,0.293897,0.195622,1.219894,-1.196119,0.116673,-1.634203,0.215519,0.201011,0.023081,0.380541,-0.041703,0.015283,0.026334,0.080529,ok,high,ok,ok,ok,low,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,low,ok,ok,ok,ok,ok,ok,ok,SUG_FACE_ASPECT_HIGH_01|SUG_JAW_ANGLE_LOW_01|SUG_NOSE_NARROW_01,SUG_FACE_ASPECT_HIGH_01|SUG_JAW_ANGLE_LOW_01|SUG_NOSE_NARROW_01,rules_v1,rules_v1,research_lfw,lfw,v1,-3.2467998303472996,-11.411271946142708
lfw_02865,data/raw/images/lfw_02865.jpg,train,0.012630,0.787303,0.252370,0.449882,0.783879,117.174545,0.449882,0.350074,0.982626,0.875208,0.235574,0.211009,1.314513,-2.490674,0.102442,-2.172965,0.264577,0.199636,0.012279,0.406925,-4.045560,0.048615,0.035449,0.090977,ok,low,ok,ok,ok,high,ok,high,ok,low,ok,high,high,low,low,ok,high,ok,low,ok,low,high,high,high,SUG_FACE_ASPECT_LOW_01|SUG_JAW_ANGLE_HIGH_01|SUG_CHIN_WIDE_01|SUG_LOWER_CHEEK_LOW_01,SUG_FACE_ASPECT_LOW_01|SUG_JAW_ANGLE_HIGH_01|SUG_CHIN_WIDE_01|SUG_LOWER_CHEEK_LOW_01,rules_v1,rules_v1,research_lfw,lfw,v1,1.853037977591157,-10.912898566536182
lfw_02915,data/raw/images/lfw_02915.jpg,train,0.021232,0.853067,0.246974,0.430501,0.801031,109.672724,0.430501,0.317051,0.986067,0.891810,0.293347,0.196366,1.270502,-1.986031,0.122031,-1.839104,0.219287,0.199891,0.018487,0.360729,-3.654119,0.004798,0.025593,0.087212,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,low,ok,low,low,ok,ok,SUG_MOUTH_TILT_LOW_01|SUG_LIP_THIN_01,SUG_MOUTH_TILT_LOW_01|SUG_LIP_THIN_01,rules_v1,rules_v1,research_lfw,lfw,v1,-2.6019817292690277,-9.980778364377583
lfw_02923,data/raw/images/lfw_02923.jpg,train,0.038215,0.843878,0.282621,0.397502,0.794957,112.156934,0.397502,0.310684,0.983461,0.886487,0.328519,0.197601,1.234184,-1.401390,0.114305,-2.219270,0.227551,0.215022,0.079029,0.398151,-2.865625,0.008767,0.022747,0.070490,high,ok,high,low,ok,ok,low,ok,ok,ok,high,ok,ok,ok,ok,ok,ok,high,high,ok,low,ok,ok,ok,SUG_SYM_HIGH_01|SUG_NOSE_DEV_HIGH_01|SUG_MIDFACE_HIGH_01|SUG_LOWERFACE_LOW_01,SUG_SYM_HIGH_01|SUG_NOSE_DEV_HIGH_01|SUG_MIDFACE_HIGH_01|SUG_LOWERFACE_LOW_01,rules_v1,rules_v1,research_lfw,lfw,v1,-11.127318240702152,-0.8020165830819979
lfw_02926,data/raw/images/lfw_02926.jpg,train,0.021762,0.888468,0.289993,0.386767,0.794957,109.899707,0.386767,0.302171,0.985018,0.888237,0.316201,0.191935,1.252392,-1.066148,0.106911,-1.684978,0.213417,0.215457,0.037510,0.335532,-3.086958,0.009612,0.020205,0.071211,ok,high,high,low,ok,ok,low,low,ok,ok,ok,low,ok,ok,ok,ok,low,high,ok,low,low,ok,low,ok,SUG_FACE_ASPECT_HIGH_01|SUG_MIDFACE_HIGH_01|SUG_LOWERFACE_LOW_01|SUG_CHIN_SHORT_01,SUG_FACE_ASPECT_HIGH_01|SUG_MIDFACE_HIGH_01|SUG_LOWERFACE_LOW_01|SUG_CHIN_SHORT_01,rules_v1,rules_v1,research_lfw,lfw,v1,-5.0613815523684025,1.5303007427068007
lfw_02928,data/raw/images/lfw_02928.jpg,train,0.018639,0.860828,0.252057,0.435590,0.804408,110.222883,0.435590,0.315932,0.986539,0.897781,0.260217,0.205298,1.194120,-2.089991,0.115226,-1.491202,0.235863,0.201475,0.058305,0.478781,-1.295720,0.053103,0.015877,0.062169,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,low,ok,ok,ok,ok,ok,ok,high,ok,high,low,low,SUG_EYE_CLOSE_01|SUG_MOUTH_WIDE_01|SUG_LIP_FULL_01|SUG_UPPER_LIP_LOW_01,SUG_EYE_CLOSE_01|SUG_MOUTH_WIDE_01|SUG_LIP_FULL_01|SUG_UPPER_LIP_LOW_01,rules_v1,rules_v1,research_lfw,lfw,v1,8.34829817712307,-9.621050238210614
lfw_02933,data/raw/images/lfw_02933.jpg,train,0.046219,0.813114,0.238203,0.442803,0.812497,110.610392,0.442803,0.317228,0.992231,0.905005,0.336308,0.190151,1.272224,-0.202539,0.118389,-0.417803,0.218716,0.195042,0.101340,0.382534,-1.964792,0.000135,0.031146,0.095975,high,low,low,ok,ok,ok,ok,ok,high,high,high,low,ok,ok,ok,ok,ok,low,high,ok,ok,low,ok,high,SUG_SYM_HIGH_01|SUG_NOSE_DEV_HIGH_01|SUG_FACE_ASPECT_LOW_01|SUG_MIDFACE_LOW_01,SUG_SYM_HIGH_01|SUG_NOSE_DEV_HIGH_01|SUG_FACE_ASPECT_LOW_01|SUG_MIDFACE_LOW_01,rules_v1,rules_v1,research_lfw,lfw,v1,-14.045289807021618,-12.639396089032909
lfw_02935,data/raw/images/lfw_02935.jpg,train,0.040719,0.858978,0.295068,0.409008,0.784970,115.175399,0.409008,0.317700,0.981987,0.881076,0.214400,0.207629,1.136964,-3.239911,0.097252,-3.226244,0.229636,0.218371,0.096468,0.439293,-1.379273,0.078595,0.012771,0.050877,high,ok,high,low,ok,high,low,ok,ok,ok,low,ok,low,low,low,low,ok,high,high,high,ok,high,low,low,SUG_SYM_HIGH_01|SUG_NOSE_DEV_HIGH_01|SUG_MIDFACE_HIGH_01|SUG_LOWERFACE_LOW_01,SUG_SYM_HIGH_01|SUG_NOSE_DEV_HIGH_01|SUG_MIDFACE_HIGH_01|SUG_LOWERFACE_LOW_01,rules_v1,rules_v1,research_lfw,lfw,v1,13.717921569943428,-0.16463783306999752
lfw_02959,data/raw/images/lfw_02959.jpg,train,0.003359,0.803845,0.292323,0.391838,0.786052,115.249821,0.391838,0.304844,0.983757,0.881098,0.308798,0.218958,1.258167,-3.421472,0.120367,-3.229870,0.239251,0.215042,0.016381,0.424461,-1.419338,0.038603,0.025518,0.057194,low,low,high,low,ok,high,low,low,ok,ok,ok,high,ok,low,ok,low,high,high,low,ok,ok,ok,ok,low,SUG_FACE_ASPECT_LOW_01|SUG_MIDFACE_HIGH_01|SUG_LOWERFACE_LOW_01|SUG_JAW_ANGLE_HIGH_01,SUG_FACE_ASPECT_LOW_01|SUG_MIDFACE_HIGH_01|SUG_LOWERFACE_LOW_01|SUG_JAW_ANGLE_HIGH_01,rules_v1,rules_v1,research_lfw,lfw,v1,2.529304627329111,1.3089729447125553
lfw_02966,data/raw/images/lfw_02966.jpg,train,0.025150,0.846797,0.257285,0.433223,0.796354,111.172105,0.433223,0.319133,0.984758,0.887851,0.302238,0.205626,1.206500,-2.395389,0.104943,-1.753421,0.218401,0.199405,0.067904,0.346905,-2.628807,0.010033,0.028963,0.086648,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,low,low,ok,ok,ok,ok,ok,low,ok,ok,ok,SUG_EYE_TILT_LOW_01|SUG_BROW_LOW_01|SUG_MOUTH_TILT_LOW_01,SUG_EYE_TILT_LOW_01|SUG_BROW_LOW_01|SUG_MOUTH_TILT_LOW_01,rules_v1,rules_v1,research_lfw,lfw,v1,9.416563354432583,-8.531450091801819
lfw_02977,data/raw/images/lfw_02977.jpg,train,0.002393,0.865058,0.290136,0.392704,0.775704,111.635695,0.392704,0.306192,0.977056,0.868622,0.316908,0.200796,1.232072,1.937284,0.107568,2.238148,0.216429,0.219857,0.010710,0.354034,1.010007,0.013057,0.022138,0.066452,low,ok,high,low,low,ok,low,low,low,low,ok,ok,ok,high,ok,high,low,high,low,ok,high,ok,ok,low,SUG_MIDFACE_HIGH_01|SUG_LOWERFACE_LOW_01|SUG_JAW_NARROW_01|SUG_CHIN_SHORT_01,SUG_MIDFACE_HIGH_01|SUG_LOWERFACE_LOW_01|SUG_JAW_NARROW_01|SUG_CHIN_SHORT_01,rules_v1,rules_v1,research_lfw,lfw,v1,-1.7677284255623817,0.881333324364208
lfw_02986,data/raw/images/lfw_02986.jpg,train,0.041425,0.835865,0.263717,0.433392,0.803484,113.749177,0.433392,0.334448,0.986745,0.894528,0.142874,0.192250,1.373506,-0.913581,0.093304,-2.376520,0.256660,0.210631,0.102624,0.494956,0.556548,0.075770,0.018762,0.044883,high,ok,ok,ok,ok,high,ok,high,ok,ok,low,low,high,ok,low,ok,high,ok,high,high,high,high,low,low,SUG_SYM_HIGH_01|SUG_NOSE_DEV_HIGH_01|SUG_JAW_ANGLE_HIGH_01|SUG_CHIN_WIDE_01,SUG_SYM_HIGH_01|SUG_NOSE_DEV_HIGH_01|SUG_JAW_ANGLE_HIGH_01|SUG_CHIN_WIDE_01,rules_v1,rules_v1,research_lfw,lfw,v1,-14.303568564355373,-7.505798077909014
lfw_03002,data/raw/images/lfw_03002.jpg,train,0.014645,0.880679,0.261108,0.423044,0.802584,108.481124,0.423044,0.317853,0.985807,0.893438,0.198548,0.185858,1.254934,-1.652869,0.110023,-2.296686,0.214017,0.213899,0.024775,0.369468,-0.891103,0.008525,0.021070,0.073297,ok,high,ok,ok,ok,low,ok,ok,ok,ok,low,low,ok,ok,ok,ok,low,high,ok,ok,ok,ok,low,ok,SUG_FACE_ASPECT_HIGH_01|SUG_JAW_ANGLE_LOW_01|SUG_EYE_OPEN_LOW_01|SUG_EYE_SIZE_LOW_01,SUG_FACE_ASPECT_HIGH_01|SUG_JAW_ANGLE_LOW_01|SUG_EYE_OPEN_LOW_01|SUG_EYE_SIZE_LOW_01,rules_v1,rules_v1,research_lfw,lfw,v1,-3.377655789256096,-6.902565156408251
lfw_03005,data/raw/images/lfw_03005.jpg,train,0.012250,0.796288,0.238282,0.465777,0.826090,114.601197,0.465777,0.337422,0.994836,0.916581,0.255649,0.200983,1.271900,-0.306861,0.109891,-0.634760,0.235479,0.191028,0.020083,0.455150,-0.633178,0.049706,0.027193,0.077030,ok,low,ok,high,high,high,high,high,high,high,ok,ok,ok,ok,ok,ok,ok,low,ok,high,ok,high,ok,ok,SUG_FACE_ASPECT_LOW_01|SUG_LOWERFACE_HIGH_01|SUG_JAW_WIDE_01|SUG_JAW_ANGLE_HIGH_01,SUG_FACE_ASPECT_LOW_01|SUG_LOWERFACE_HIGH_01|SUG_JAW_WIDE_01|SUG_JAW_ANGLE_HIGH_01,rules_v1,rules_v1,research_lfw,lfw,v1,-2.838452149182558,-14.68072541654689
lfw_03023,data/raw/images/lfw_03023.jpg,train,0.048827,0.821895,0.245927,0.446042,0.817976,112.884567,0.446042,0.328136,0.990961,0.908806,0.223900,0.186034,1.304389,-1.073733,0.110884,-1.640782,0.223431,0.201242,0.105966,0.434501,-2.840391,0.045079,0.019294,0.069153,high,ok,ok,ok,high,ok,ok,ok,high,high,low,low,high,ok,ok,ok,ok,ok,high,ok,low,ok,low,ok,SUG_SYM_HIGH_01|SUG_NOSE_DEV_HIGH_01|SUG_JAW_WIDE_01|SUG_CHEEK_WIDE_01,SUG_SYM_HIGH_01|SUG_NOSE_DEV_HIGH_01|SUG_JAW_WIDE_01|SUG_CHEEK_WIDE_01,rules_v1,rules_v1,research_lfw,lfw,v1,-14.680305741727352,-11.627661357566941
lfw_03046,data/raw/images/lfw_03046.jpg,train,0.005144,0.868713,0.233652,0.458922,0.796145,108.697123,0.458922,0.320217,0.982598,0.888004,0.246255,0.189270,1.217894,-1.176010,0.108384,-1.121286,0.207805,0.194136,0.015669,0.376929,-2.207439,0.026359,0.026618,0.077033,low,ok,low,high,ok,low,high,ok,ok,ok,ok,low,ok,ok,ok,ok,low,low,low,ok,ok,ok,ok,ok,SUG_MIDFACE_LOW_01|SUG_LOWERFACE_HIGH_01|SUG_JAW_ANGLE_LOW_01|SUG_CHIN_LONG_01,SUG_MIDFACE_LOW_01|SUG_LOWERFACE_HIGH_01|SUG_JAW_ANGLE_LOW_01|SUG_CHIN_LONG_01,rules_v1,rules_v1,research_lfw,lfw,v1,2.1578047815710306,-14.87379352111338
lfw_03047,data/raw/images/lfw_03047.jpg,train,0.014322,0.868699,0.239191,0.446935,0.797008,108.660452,0.446935,0.317703,0.984752,0.888604,0.261528,0.186580,1.294663,-0.354813,0.107874,-0.458415,0.213104,0.195560,0.022213,0.347639,-1.485939,0.013891,0.027829,0.076248,ok,ok,ok,ok,ok,low,ok,ok,ok,ok,ok,low,high,ok,ok,ok,low,ok,ok,ok,ok,ok,ok,ok,SUG_JAW_ANGLE_LOW_01|SUG_EYE_SIZE_LOW_01|SUG_EYE_WIDE_01|SUG_NOSE_NARROW_01,SUG_JAW_ANGLE_LOW_01|SUG_EYE_SIZE_LOW_01|SUG_EYE_WIDE_01|SUG_NOSE_NARROW_01,rules_v1,rules_v1,research_lfw,lfw,v1,-3.124893581494689,-12.85002910425222
lfw_03052,data/raw/images/lfw_03052.jpg,train,0.019923,0.873336,0.241038,0.443806,0.810204,109.077729,0.443806,0.312320,0.988323,0.903682,0.262751,0.197238,1.136803,-1.182244,0.113194,-1.214650,0.216678,0.197538,0.069517,0.447981,-0.743325,0.047157,0.013127,0.071518,ok,high,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,low,ok,ok,ok,ok,ok,ok,high,ok,high,low,ok,SUG_FACE_ASPECT_HIGH_01|SUG_EYE_CLOSE_01|SUG_MOUTH_WIDE_01|SUG_LIP_FULL_01,SUG_FACE_ASPECT_HIGH_01|SUG_EYE_CLOSE_01|SUG_MOUTH_WIDE_01|SUG_LIP_FULL_01,rules_v1,rules_v1,research_lfw,lfw,v1,9.939882449805737,-12.247013405272424
lfw_03065,data/raw/images/lfw_03065.jpg,train,0.004497,0.834065,0.283325,0.407130,0.781764,114.403265,0.407130,0.313569,0.981200,0.876133,0.263396,0.199573,1.234133,-1.184503,0.097118,-0.787309,0.224678,0.214433,0.017081,0.366258,-1.527782,0.024694,0.021892,0.069763,low,ok,high,low,low,high,low,ok,ok,ok,ok,ok,ok,ok,low,ok,ok,high,low,ok,ok,ok,ok,ok,SUG_MIDFACE_HIGH_01|SUG_LOWERFACE_LOW_01|SUG_JAW_NARROW_01|SUG_JAW_ANGLE_HIGH_01,SUG_MIDFACE_HIGH_01|SUG_LOWERFACE_LOW_01|SUG_JAW_NARROW_01|SUG_JAW_ANGLE_HIGH_01,rules_v1,rules_v1,research_lfw,lfw,v1,2.597875887528062,-1.737738574587525
lfw_03083,data/raw/images/lfw_03083.jpg,train,0.032114,0.850010,0.236732,0.452496,0.799855,110.819183,0.452496,0.328140,0.982275,0.888505,0.185361,0.196737,1.216703,-0.267366,0.103155,-0.202498,0.226726,0.199292,0.084792,0.387263,-1.746412,0.011416,0.023154,0.082495,high,ok,low,high,ok,ok,high,ok,ok,ok,low,ok,ok,ok,low,high,ok,ok,high,ok,ok,ok,ok,ok,SUG_SYM_HIGH_01|SUG_NOSE_DEV_HIGH_01|SUG_MIDFACE_LOW_01|SUG_LOWERFACE_HIGH_01,SUG_SYM_HIGH_01|SUG_NOSE_DEV_HIGH_01|SUG_MIDFACE_LOW_01|SUG_LOWERFACE_HIGH_01,rules_v1,rules_v1,research_lfw,lfw,v1,11.996357582509518,-13.77454614989967
lfw_03088,data/raw/images/lfw_03088.jpg,train,0.038422,0.815771,0.232258,0.456481,0.800614,111.378059,0.456481,0.324357,0.982713,0.890060,0.290448,0.200834,1.162152,-0.090972,0.121381,-0.107839,0.217647,0.196048,0.095173,0.383815,-0.737793,0.011714,0.028386,0.089851,high,low,low,high,ok,ok,high,ok,ok,ok,ok,ok,low,high,ok,high,ok,ok,high,ok,ok,ok,ok,ok,SUG_SYM_HIGH_01|SUG_NOSE_DEV_HIGH_01|SUG_FACE_ASPECT_LOW_01|SUG_MIDFACE_LOW_01,SUG_SYM_HIGH_01|SUG_NOSE_DEV_HIGH_01|SUG_FACE_ASPECT_LOW_01|SUG_MIDFACE_LOW_01,rules_v1,rules_v1,research_lfw,lfw,v1,13.328361690044403,-14.8999547812276
lfw_03215,data/raw/images/lfw_03215.jpg,train,0.010968,0.832619,0.242284,0.430240,0.807472,111.085230,0.430240,0.330740,0.986151,0.895335,0.174374,0.197324,1.372949,0.900347,0.144615,1.129108,0.256728,0.209814,0.036039,0.415891,0.814416,0.006070,0.027412,0.077303,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,low,ok,high,high,high,high,high,ok,ok,ok,high,low,ok,ok,SUG_EYE_OPEN_LOW_01|SUG_EYE_WIDE_01|SUG_EYE_TILT_HIGH_01|SUG_BROW_HIGH_01,SUG_EYE_OPEN_LOW_01|SUG_EYE_WIDE_01|SUG_EYE_TILT_HIGH_01|SUG_BROW_HIGH_01,rules_v1,rules_v1,research_lfw,lfw,v1,-5.085748851299286,-10.752897659309406
lfw_03234,data/raw/images/lfw_03234.jpg,train,0.005943,0.856993,0.300517,0.394935,0.807414,113.940214,0.394935,0.326094,0.988460,0.898862,0.222684,0.205134,1.245456,-0.860271,0.109035,-0.645516,0.250323,0.225979,0.000156,0.457941,-0.993287,0.034969,0.015066,0.062108,low,ok,high,low,ok,high,low,ok,ok,ok,low,ok,ok,ok,ok,ok,high,high,low,high,ok,ok,low,low,SUG_MIDFACE_HIGH_01|SUG_LOWERFACE_LOW_01|SUG_JAW_ANGLE_HIGH_01|SUG_CHIN_SHORT_01,SUG_MIDFACE_HIGH_01|SUG_LOWERFACE_LOW_01|SUG_JAW_ANGLE_HIGH_01|SUG_CHIN_SHORT_01,rules_v1,rules_v1,research_lfw,lfw,v1,0.2001931063423399,2.181152316358571
lfw_03248,data/raw/images/lfw_03248.jpg,train,0.005432,0.878625,0.263718,0.417033,0.804945,108.377181,0.417033,0.317961,0.983876,0.894071,0.255091,0.190578,1.228824,-1.886242,0.118660,-1.795067,0.217275,0.214456,0.014226,0.357303,-1.703739,0.001168,0.021699,0.080074,low,high,ok,ok,ok,low,ok,ok,ok,ok,ok,low,ok,ok,ok,ok,ok,high,low,ok,ok,low,low,ok,SUG_FACE_ASPECT_HIGH_01|SUG_JAW_ANGLE_LOW_01|SUG_EYE_SIZE_LOW_01|SUG_NOSE_LONG_01,SUG_FACE_ASPECT_HIGH_01|SUG_JAW_ANGLE_LOW_01|SUG_EYE_SIZE_LOW_01|SUG_NOSE_LONG_01,rules_v1,rules_v1,research_lfw,lfw,v1,2.0254000229761004,-5.869263310269575
lfw_03249,data/raw/images/lfw_03249.jpg,train,0.026389,0.854918,0.258794,0.419608,0.798271,110.517838,0.419608,0.322054,0.983553,0.888066,0.168576,0.189951,1.310093,-0.702357,0.120278,-1.186811,0.231458,0.215801,0.056039,0.399383,-0.376765,0.020172,0.019928,0.061080,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,low,low,high,ok,ok,ok,ok,high,ok,ok,ok,ok,low,low,SUG_EYE_OPEN_LOW_01|SUG_EYE_SIZE_LOW_01|SUG_EYE_WIDE_01|SUG_NOSE_LONG_01,SUG_EYE_OPEN_LOW_01|SUG_EYE_SIZE_LOW_01|SUG_EYE_WIDE_01|SUG_NOSE_LONG_01,rules_v1,rules_v1,research_lfw,lfw,v1,-7.708858910948038,-6.93427494941187
lfw_03254,data/raw/images/lfw_03254.jpg,train,0.025554,0.859727,0.272411,0.413981,0.777496,113.165595,0.413981,0.320468,0.976233,0.869591,0.195790,0.214676,1.197184,-3.747209,0.105277,-3.434713,0.248712,0.212585,0.088412,0.451407,-4.007403,0.059894,0.018708,0.055688,ok,ok,high,ok,low,ok,ok,ok,low,low,low,high,low,low,low,low,high,high,high,high,low,high,low,low,SUG_NOSE_DEV_HIGH_01|SUG_MIDFACE_HIGH_01|SUG_JAW_NARROW_01|SUG_CHEEK_NARROW_01,SUG_NOSE_DEV_HIGH_01|SUG_MIDFACE_HIGH_01|SUG_JAW_NARROW_01|SUG_CHEEK_NARROW_01,rules_v1,rules_v1,research_lfw,lfw,v1,12.647455371916294,-4.162715628011289
lfw_03255,data/raw/images/lfw_03255.jpg,train,0.021380,0.869975,0.238916,0.442694,0.793273,108.862285,0.442694,0.316297,0.981648,0.883267,0.334223,0.205288,1.176970,-1.625438,0.121903,-1.435885,0.213814,0.189797,0.063872,0.339233,-2.163830,0.012748,0.029171,0.089304,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,high,ok,low,ok,ok,ok,low,low,ok,low,ok,ok,ok,ok,SUG_EYE_OPEN_HIGH_01|SUG_EYE_CLOSE_01|SUG_NOSE_NARROW_01|SUG_NOSE_SHORT_01,SUG_EYE_OPEN_HIGH_01|SUG_EYE_CLOSE_01|SUG_NOSE_NARROW_01|SUG_NOSE_SHORT_01,rules_v1,rules_v1,research_lfw,lfw,v1,9.125045321881771,-12.506901240222733
lfw_03298,data/raw/images/lfw_03298.jpg,train,0.039226,0.813201,0.235561,0.448407,0.804239,112.057008,0.448407,0.324905,0.988188,0.895594,0.204177,0.190883,1.345911,-0.182725,0.121160,-0.741577,0.232194,0.198953,0.093551,0.433647,-1.354192,0.044534,0.024650,0.066315,high,low,low,ok,ok,ok,ok,ok,ok,ok,low,low,high,ok,ok,ok,ok,ok,high,ok,ok,ok,ok,low,SUG_SYM_HIGH_01|SUG_NOSE_DEV_HIGH_01|SUG_FACE_ASPECT_LOW_01|SUG_MIDFACE_LOW_01,SUG_SYM_HIGH_01|SUG_NOSE_DEV_HIGH_01|SUG_FACE_ASPECT_LOW_01|SUG_MIDFACE_LOW_01,rules_v1,rules_v1,research_lfw,lfw,v1,-12.903165712952614,-13.607319643933206
lfw_03299,data/raw/images/lfw_03299.jpg,train,0.021769,0.829250,0.274904,0.421120,0.812946,113.581616,0.421120,0.333268,0.991293,0.902541,0.271655,0.193864,1.270290,-3.330351,0.105471,-4.088409,0.235860,0.215544,0.028355,0.376821,-0.610800,0.008896,0.027557,0.082661,ok,ok,high,ok,ok,high,ok,ok,high,ok,ok,ok,ok,low,low,low,ok,high,ok,ok,ok,ok,ok,ok,SUG_MIDFACE_HIGH_01|SUG_JAW_ANGLE_HIGH_01|SUG_CHEEK_WIDE_01|SUG_EYE_TILT_LOW_01,SUG_MIDFACE_HIGH_01|SUG_JAW_ANGLE_HIGH_01|SUG_CHEEK_WIDE_01|SUG_EYE_TILT_LOW_01,rules_v1,rules_v1,research_lfw,lfw,v1,-3.7793386671692133,-4.506522006815038
